English,Kanjobal,ENG_Document,KJB_Document,Line,Classification
"because when we are clothed, we will not be found naked.","Ok alay oc jun tu' jin axca junok pichilej, yet watx' mayon t'iranok elok.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,3,Religious
"For while we are in this tent, we groan and are burdened, because we do not wish to be unclothed but to be clothed with our heavenly dwelling, so that what is mortal may be swallowed up by life.","A yet ayon ec' yin mimanilejal ti', chon alxi yet chi jilon yailal. Man tolok chi jochej chi ilay ec' jun co mimanil ti', palta chi jochej chi ak'lay junokxa co mimanil, yet watx' chi c'ayil jun cambejal yayji ti', yet ok co chaon co k'inal tol ayc'al yin tojbalk'inal.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,4,Religious
"Now it is God who has made us for this very purpose and has given us the Spirit as a deposit, guaranteeing what is to come.","A yuj jun ti', xan max on is watx'nej Dios. Max yak'on c'apax Yespíritu ayon, yet watx' chi jojtaknej elok, tol caw yel ok co cha' juntzan ti' bay.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,5,Religious
Therefore we are always confident and know that as long as we are at home in the body we are away from the Lord.,"Yuj tu', masanil tiempo, chi jaoc Dios yipok co c'ul. Jojtak on, tol yak'ban ayon ec' yin mimanilejal ti', c'am onto ec' bay ayic' Cham Jajawil.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,6,Religious
"We live by faith, not by sight.","A yet chon ec' yulyibank'inal ti', asan Dios chi jaoc on yipok co c'ul. Manak tzet chi jiloc yin bay chi jaoc co c'ul on.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,7,Religious
"We are confident, I say, and would prefer to be away from the body and at home with the Lord.","Yuj tu' caw wal ayoc Dios yipok co c'ul. Tol chi jochej chi co bekcan co mimanil ti' on, yet watx' chi je' co toj bay ayic' Cham Jajawil.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,8,Religious
"So we make it our goal to please him, whether we are at home in the body or away from it.","Yuj tu', masanil tiempo chi co say tzet watx' chi jut co ba on, yet watx' chi tzalojbi Cham Jajawil jetok, caxc'al ayon ec' yin mimanilejal ti', caxc'al c'amak.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,9,Religious
"For we must all appear before the judgment seat of Christ, that each one may receive what is due him for the things done while in the body, whether good or bad.","Yujtol yowalil ok on ec'tok satak is despacho Cristo, yet watx' junjun on, ok co cha' paktzil tzet max el junen yet ayon ec' yetok co mimanil ti', atac'ala' ta ay yopiso tzet max el juneni, ma c'amak.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,10,Religious
"Since, then, we know what it is to fear the Lord, we try to persuade men. What we are is plain to God, and I hope it is also plain to your conscience.","Ayon ti', a bay Cham Jajawil ay co xiwc'ulalil on. Yuj tu' xan chi jak'c'al jip on co jekon na eb anima. Yojtakxa Dios co nabal on. Chi wochej che yojtaknej c'apax el co nabal tu'.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,11,Religious
"We are not trying to commend ourselves to you again, but are giving you an opportunity to take pride in us, so that you can answer those who take pride in what is seen rather than in what is in the heart.","Man lananok jalon oc co ba watx'il ayex, palta chi jochej tol chex tzaloj jetok, yet watx' chi je' e pakon e ba bay eb chi maynej ba yuj juntzan tzet chi jil oc yin. Axa tzet ay yin nabalej, c'am jabok chi na eb, ta watx' ma c'amak.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,12,Religious
"If we are out of our mind, it is for the sake of God; if we are in our right mind, it is for you.","Ayon ti', ta loco jili oc on, palta yuj jak'on serbil Dios, xan caytu' jili oc on. Ta watx' co jolom, palta yuj ex jak'on serbil xan caytu' jayji.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,13,Religious
"For Christ's love compels us, because we are convinced that one died for all, and therefore all died.","A camc'ulal Cristo chi ak'on junej, yujtol jojtakxa on, tol ay jun max cam co q'uexelok co masanil. Yuj tu' xan axca tol camnak on yetok, co masanil.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,14,Religious
"And he died for all, that those who live should no longer live for themselves but for him who died for them and was raised again.","A Cristo max cam co q'uexelok co masanil, yet watx' a ayon ayxa co k'inal yuj ti', c'amxa chi co beybalnej axca chi jochej junjun on, palta chi co beybalnej axca chi yochej Cham max cam co q'uexelok, cax max ictzonelay c'apax aj yuj Dios yuj co watx'ilok.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,15,Religious
"So from now on we regard no one from a worldly point of view. Though we once regarded Christ in this way, we do so no longer.","Yuj tu', ayon ti', c'amxa chi co beyc'ulnej on junok mactxel yuj tzetbil yili. A yet yalan, caxc'al beyc'ulnebil Cristo juj, yuj tzetbil yili, palta man axcaok tu' chi yun co na on tinani'.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,16,Religious
"Therefore, if anyone is in Christ, he is a new creation; the old has gone, the new has come!","A junok mactxel ayoc yin Cristo, mayal q'uexchaj is nabal, axca tol max ac'bi. A is beybal yet yalantok max ec'can elok. Pilan max watx'jican oc beybal masanil.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,17,Religious
"All this is from God, who reconciled us to himself through Christ and gave us the ministry of reconciliation:","Masanil juntzan chi wal ti', a Dios chi watx'nen ayon. Asan yuj Cristo xan ayon oc yin junc'ulalil yetok Dios. A ak'nej jopiso jalon el tzetbil chi yun yoc eb anima yin junc'ulal yetok.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,18,Religious
"that God was reconciling the world to himself in Christ, not counting men's sins against them. And he has committed to us the message of reconciliation.","Chi yal elapnok jun ti' tol ayoc Dios yin Cristo yet max ulic'ok, yet watx' chi oc eb anima masanil yin junc'ulal yetok. Majxa yatok is yobtakil eb yiban. A' anejcan oc jun abix ti' yul co k'ab yuj ec' jalon elok, tzetbil chi yun yoc anima yin junc'ulal yetok.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,19,Religious
"We are therefore Christ's ambassadors, as though God were making his appeal through us. We implore you on Christ's behalf: Be reconciled to God.","Yuj tu', chekbej Cristo jayji on. Axca tol acaw Dios lanan tewi oc e yin yet lanan jalon ayex tu'. Yuj tu', q'uexel Cristo chi jak'on yet chon tewitok ayex, yet watx' chex oc yin junc'ulalil yetok Dios.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,20,Religious
"God made him who had no sin to be sin for us, so that in him we might become the righteousness of God.","A Cristo c'am jabok yobtakil max el yuneni. Palta ilaynakcan ec'tok masanil co yobtakil yiban Cristo yuj Dios, yet watx' watx' onxa yul sat Cham, yujtol junxanej chi juncan yetok Cristo.",2CO-5-ENGNIV.txt,2CO-5-KJBSBG.txt,21,Religious
As God's fellow workers we urge you not to receive God's grace in vain.,"Ayon ti', jet mulnajwomal co ba on yetok Dios. Yuj tu' xan chon tewitok ayex, tol manchak e yintaknejcan el watx'c'ulal Dios yak'nakxa ayex.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,1,Religious
"For he says, “In the time of my favor I heard you, and in the day of salvation I helped you.” I tell you, now is the time of God's favor, now is the day of salvation.","Yujtol a wal caw chi alon yul tx'an Un Tz'ibbilcan axca ti': A yet max ajapnok tiempoal in tx'oxon in watx'c'ulal max waben e tewilal. A yet max ajapnok c'ual colbanilej, max in oc e yetok, ẍi Dios. A tinani', mayal jay jun tiempoal watx' yalnakcan tu'. Mayal jay tiempoal yak'lay colbanilej tu' tinani'.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,2,Religious
"We put no stumbling block in anyone's path, so that our ministry will not be discredited.",Chi jochej c'am mac chi buchwaj yin co mulnajil on. Yuj tu' xan c'am junelok yob chi jut co ba on satak junokxa mactxel.,2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,3,Religious
"Rather, as servants of God we commend ourselves in every way: in great endurance; in troubles, hardships and distresses;","Masanil tiempo watx' beybalejc'al chi co tx'oxil on, yujtol yak'omal serbil Dios jayji on. Tec'anc'al chi jut co ba on yin jak'on techaj yailal. Ay bay ay tzet chi majax ayon. Ay bay xiwil yailal oyanxanejtek jin on.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,4,Religious
"in beatings, imprisonments and riots; in hard work, sleepless nights and hunger;","Ay bay max on mak'layi c'al joc preso on. Ay bay chi oc bulnaj anima jin on. Ay bay chi pax jip on co mulnaji, c'amxa chon way yuj. Ay bay chi jaytok wajil on.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,5,Religious
"in purity, understanding, patience and kindness; in the Holy Spirit and in sincere love;","Palta tojolc'al chi jut co nabal on. Jojtakxa on, baytet ay yel. Mimanc'al chi jut co c'ul on. Watx'c'al chi jut co nabal on. Ayoc Cham Espíritu Santo jin on. Wal yel caw ay co camc'ulal on.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,6,Religious
in truthful speech and in the power of God; with weapons of righteousness in the right hand and in the left;,"Asan jun cuybanilej caw yel chi jal on. Caw wal ayoc Dios jetok on. Axca junok soldado chi col ba yetok is mitx'k'ab yet owal, cax chi c'oli yak'on owal yetok, axca tu' chi jut co ba on, yuj jichan chi jut co nabal.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,7,Religious
"through glory and dishonor, bad report and good report; genuine, yet regarded as impostors;","Ay bay miman jelapnok on, ay bay c'am jabok jelapnok. Ay bay chon al-lay watx'il on, ay bay toc'al chon buchlayi. Ay bay toc'al chi co naaj on yalon anima, palta asan tzet yel chi jal pax on.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,8,Religious
"known, yet regarded as unknown; dying, and yet we live on; beaten, and yet not killed;","Ay bay chi yal eb anima tol may on yojtakok eb, palta caw ojtakbil on yuj eb sic'libil. Ay bay chi yak'lej eb on yaon oc eb yul k'ab camich, palta ac'ala' iquis onc'al. Caw wal chi alay oc yailal jiban on, palta c'am chon cami.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,9,Religious
"sorrowful, yet always rejoicing; poor, yet making many rich; having nothing, and yet possessing everything.","Caxc'al chon tx'emlay cusok, palta chon tzalojc'al on masanil tiempo. Caxc'al caw meba' on, palta xiwil mac chi beyomax yul sat Dios juj on. Caxc'al c'am jabok tzet ayon, palta a yul sat Dios, tz'akan ayon.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,10,Religious
"We have spoken freely to you, Corinthians, and opened wide our hearts to you.","Ex aj Corinto, ti wal chi co le' co c'ul ayex. Masanil tzet ay yin co c'ul, chi jaltok ayex.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,11,Religious
"We are not withholding our affection from you, but you are withholding yours from us.","Caw c'am junokxa tzet chi co c'ubaj el ayex, palta ayex ti', ay juntzan tzet che c'ubaj el ayon.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,12,Religious
As a fair exchange–I speak as to my children–open wide your hearts also.,"Chin oc tean e yin axca junok mamej chi oc tean yin yuninal, caw che yaltek tzet ay yin e c'ul ayin, axca chi wut in leon in c'ul ayex.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,13,Religious
Do not be yoked together with unbelievers. For what do righteousness and wickedness have in common? Or what fellowship can light have with darkness?,"C'am chi je' chi co junanej co ba yetok eb man creyenteok, yujtol caw wal man mojok axca tu', yujtol c'am chi chalej ba tojolal yetok yobtakil. Axa jun sakk'inal, c'am chi je' tol junej chi ayji ec' yetok k'ekk'inal.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,14,Religious
What harmony is there between Christ and Belial? What does a believer have in common with an unbeliever?,"A Cristo caw c'am chi chalej ba nabal yetok Satanás. Ayon creyente on ti', man lajanok jet yetok eb man creyenteok.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,15,Religious
"What agreement is there between the temple of God and idols? For we are the temple of the living God. As God has said: “I will live with them and walk among them, and I will be their God, and they will be my people.”","A tzet chi al-lay oc diosal, caw c'am yalon yet yetok yatut Dios. Yujtol ayon ti', yatut on Cham Dios iquis, axca yaloncan yul tx'an Un. Ayin ti', ok in cajay ec' yin eb, cax ok in ec'jabc'al yetok eb. Tol is Diosal in eb, axa eb in conob ok yuncan eb, ẍi.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,16,Religious
"“Therefore come out from them and be separate, says the Lord. Touch no unclean thing, and I will receive you.”","Yuj tu', yalnak c'apax Cham Jajawil axca ti': Elanek xol eb, pojek el e ba. Manchak e mitx' tzetak yetal tol man watx'ok, cax ok ex in chaon oc wetok.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,17,Religious
"“I will be a Father to you, and you will be my sons and daughters, says the Lord Almighty.”","Ok in oc e Mamok, cax ok ex oc in c'ajolok c'al in cutz'inok, ẍi Cham Jajawil, Cham tol chi je' yuj masanil, ẍi tx'an Un.",2CO-6-ENGNIV.txt,2CO-6-KJBSBG.txt,18,Religious
"Since we have these promises, dear friends, let us purify ourselves from everything that contaminates body and spirit, perfecting holiness out of reverence for God.","Ex in camc'ulnebil, a ton juntzan ti' yalnak Dios, yet max yak'on is ti' ayon. Yuj tu', co bekekcan tzet chi iontok co mimanil yetok co nabal yin tzet man watx'ok. Yowalil tz'akan chi jaoc co ba yul k'ab Dios yuj chon xiw bay Cham.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,1,Religious
"Make room for us in your hearts. We have wronged no one, we have corrupted no one, we have exploited no one.",Aek oc yin e c'ul tzet chi jala'. Ilab c'am junok ex bay ocnak co mul. C'am junok ex max etax el e nabal juj. C'am c'apax junok ex max ex jetnej.,2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,2,Religious
I do not say this to condemn you; I have said before that you have such a place in our hearts that we would live or die with you.,"Man yujok waon oc junok tzet yetal e yiban, xan chi waltok juntzan ti' ayex, yujtol toxa mayal waltok ayex, tol caxc'al tzet chi jayoc jiban, ayexc'al oc yin co c'ul masantac'al camich.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,3,Religious
I have great confidence in you; I take great pride in you. I am greatly encouraged; in all our troubles my joy knows no bounds.,"Caw wal yip in c'ul e yayji, cax chex wal watx'il. Caxc'al xiwil tzet chi alay oc jiban, palta caw chi wi' in mimanc'ulal e yuj chi wabej. Caw chin tzaloj sic'libil e yuj.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,4,Religious
"For when we came into Macedonia, this body of ours had no rest, but we were harassed at every turn–conflicts on the outside, fears within.","A yet max on jayoc bay Macedonia ti', c'am chi xew co mimanil ti', yujtol xiwilxa yailal max jay jiban. Owalc'al max alay oc jiban. Ay bay chi jayoc xiwilal jin.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,5,Religious
"But God, who comforts the downcast, comforted us by the coming of Titus,","Palta chi mimanc'ulnej Dios masanil mac ayoc yin cusc'ulal, xan a Cham max ak'on mimanil co c'ul, yuj max jayoc Tito cayti'.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,6,Religious
"and not only by his coming but also by the comfort you had given him. He told us about your longing for me, your deep sorrow, your ardent concern for me, so that my joy was greater than ever.","Man asannejok yuj max jayoc Tito xan max jion mimanil co c'ul, palta caw chon tzaloj c'apaxok, yujtol max e mimanc'ulnej Tito ti' yet max ec' ayex. A' max alon ayin, tol xiwil che yochej che yiloc win. Max yalon c'apaxok, tol xiwil chi cus e c'ul yuj jun tzet max uj e xol tu'. Max yaloni, tol caw xiwil chin e na'. Yuj tu', caw max aj can in tzalojc'ulal e yuj.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,7,Religious
"Even if I caused you sorrow by my letter, I do not regret it. Though I did regret it–I see that my letter hurt you, but only for a little while–","Caxc'al max cus e c'ul yuj tzet chi yal tx'an carta wanaktok ayex, palta c'amxa chin cus yuj tinani'. Max in cus ton yuj yet babelal, yet max wabeni tol max ex ak'lay cus yuj, janic' tiempoal.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,8,Religious
"yet now I am happy, not because you were made sorry, but because your sorrow led you to repentance. For you became sorrowful as God intended and so were not harmed in any way by us.","Axa tinani xin, caxc'al max ex cus yuj, palta chin tzaloji, yujtol a e cusc'ulal tu' max on e naon e ba. Max ex cus axca chi yochej Dios. Yuj tu', c'am jabok max jak' etax el e nabal.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,9,Religious
"Godly sorrow brings repentance that leads to salvation and leaves no regret, but worldly sorrow brings death.","Ta chon cus axca chi yochej Dios, a jun co cusc'ulal tu' chi ak'on na ba co c'ul, cax chon colchajcanok. Ta caytu' yelapnok, maj on texac'al cusaj yuj, palta a is cusc'ulal yulyibank'inal ti', asanc'al camich chi yitek.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,10,Religious
"See what this godly sorrow has produced in you: what earnestness, what eagerness to clear yourselves, what indignation, what alarm, what longing, what concern, what readiness to see justice done. At every point you have proved yourselves to be innocent in this matter.","Palta ayex ti', max ex cus axca chi yochej Dios. Yuj tu' naektek, tzet max yun e yeloc yuj. Caw yelc'ulal wal tol max ex oc il, cax max e yalontek tzet max el e yunen yuj e colon e ba. Max tit e yowal yuj jun tzet max uj e xol tu', max ex xiw c'apax aj yuj. Xiwil max e yochej max ex k'anjab wetok. Max el yin e c'ul e yak'on cuenta nak max oc is yobtakil tu' yuj e tx'oxk'abnen elok tol c'am e locanil yin jun is mul nak tu'.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,11,Religious
"So even though I wrote to you, it was not on account of the one who did the wrong or of the injured party, but rather that before God you could see for yourselves how devoted to us you are.","Yuj tu xin, a yet max in tz'ibentok jun in carta tu', man yujok nak max oc is mul tu' xan max in tz'ibejtok, tamwal c'apax yuj jun mac bay max oc mul nak tu'. Palta yuj ok nachaj el e yuj, tol a yul sat Dios, caw ay ton e camc'ulal jin.",2CO-7-ENGNIV.txt,2CO-7-KJBSBG.txt,12,Religious
